path,sentence,up_votes,down_votes,age,gender,accent
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658588.mp3,Mtoto huyo alifariki siku ya pili yake,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658589.mp3,Bakhresa ni mtu anayehamasisha Watanzania wasiogope kujifunza kwa vitendo,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658590.mp3,Gabriel Mwangonda ni mshauri wa uchumi na biashara,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658628.mp3,Kama kurudisha ngombe waloiibwa na kushinda Vita,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658689.mp3,Tabia ya kula nyama ya nguruwe ijulikanayo leo kwa jina la kiti moto,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658691.mp3,Reli hiyo ilichukua nafasi ya njia ya misafara kutoka Bamgamoyo kuelekea Ziwa Tanganyika,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658692.mp3,Ukapelekwa katika nchi ya Ubelgiji na mapaka sasa mwili huo haujaweza kurejeshwa,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658693.mp3,Katika mahesabu ya mwaka wa elfu mbili kumi na tisa,5,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658813.mp3,Serikali ilitoa ofa kwa Watanzania kuingia katika hifadhi zote,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658818.mp3,Ilisaidiwa na nchi za magharibi mwa bara la Ulaya,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30658931.mp3,Juhudi za wapare zimewaletea mafanikio makubwa sana,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659040.mp3,Michuano ya namna hii inajenga heshima na kutengeneza wachezaji bora duniani,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659042.mp3,wanafunzi wa shule nyingi wanapenda kufanya utalii wao ziwa manyara,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659146.mp3,Wakati wa baridi kwenye enzi ya barafu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659147.mp3,Wasichana pia hukeketwa wao wakiita emorata wanapobalehe,4,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659152.mp3,Lakini wote walitegemea sehemu za mafundisho yake,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659312.mp3,Ambapo alitubukiwa stashahada katika falsafa,3,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659314.mp3,Hadi mwaka wa elfu moja mia tisa thelathini na tisa,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659316.mp3,Maeneo hayo ni kabila kama vile Wasambaa na Wanguu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659319.mp3,Twiga analala kwa dakika ishirini kutokana na afya yake,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659321.mp3,Mzee Mkapa aliendelea na utumishi kwa nchi yake na jamii ya Kimataifa,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659393.mp3,Kunywa maji mengi lita sita hadi kumi na mbili kwa siku,4,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659394.mp3,wanaishi kwa amani bila usumbufu kutoka kwa wanyama wengine wasiyo jamii zao,4,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659395.mp3,Za mkoa wa Mara kaskazini mwa Tanzania,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659396.mp3,watu wengi walipenda kumuita mzee rukusa,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659471.mp3,Kwa ajili ya kutibu magonjwa mbalimbali yaliyokuwa yakiwasumbua,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659472.mp3,kila Mkristo amekuwa mtu mpya kwa ndani,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659478.mp3,Hupelekwa jandoni nje ya kijiji na kufundishwa jinsi ya kukaa na kuwaheshimu watu wazima,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659553.mp3,Maeneo mengineyo ya milima asilimia ishirini na saba,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659555.mp3,Alikuwa anaishi nchi za Scandinavia alimwambia mwandishi wa kitabu hicho,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659558.mp3,hifadhi ya mto uggala inapatikana mashariki mwa ziwa tanganyika,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659614.mp3,Waislam katika mtazamo wa Kimarxist akidai,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659718.mp3,miti mingi iliyozunguka eneo hilo inanogesha uzuri,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659723.mp3,Akageuka kwa Kanali Muammar Muhammad al Gadhafi wa Libya na Umoja wa Soviet,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659731.mp3,Alikuwa mtoto wa Chifu Nyerere Burito na Bibi Christina Mugaya Wanyangombe,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659772.mp3,Mashindano hayo yalisababisha kutokea kwa vyama mbalimbali,5,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659773.mp3,Kweli moyo wa mtu kichaka na hata siku moja huwezi kujua nini anawaza moyoni,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659774.mp3,papa huyo alitetea uhuru wa kanisa kwa sehemu zote duniani,6,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659775.mp3,james aliibuka mfungaji wa bao bora la mashindano ya kombe la dunia,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659776.mp3,Matibabu na lishe bora huishi kwa muda mrefu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659843.mp3,Uzinduzi huo haukusaidia kwani ni kama hakuna aliyeyajali na kuyatunza tena,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659844.mp3,Alijitangaza kama adui wa mataifa ya mashariki mwa bara la Ulaya,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659847.mp3,Chama cha Afro Shirazi Party kilimteuwa Abeid Amani Karume kuwa Rais,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659889.mp3,Alifanya utume wake kama katibu wa Jimbo kuu la Dar es salaam,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659891.mp3,hii imekuwa silaha kubwa kwa guardiola kwenye timu yake,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30659894.mp3,Walijipanga hadi katikati ya mji ili kuupokea mwili wa aliyekuwa rais wao,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660009.mp3,Wakati Uyoga ukilimwa katika dunia yote Tanzania hakuna mtu aliyesumbuka kulima uyoga,5,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660012.mp3,Okwi aweka historia Taifa wakati Simba ikiiangamiza Ruvu Shooting,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660013.mp3,Wameanzisha zaidi ya vikundi sabini na saba,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660883.mp3,Mizizi ya mti haiwezi kupenya safu hii,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660884.mp3,Alikaa Ujerumani katika timu ya munich kwa miaka mitatu,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660885.mp3,Hali hiyo inatokea upande wa kusini kuliko upande wa kaskazini,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660889.mp3,Malengo yake yalikuwa ni pamoja serikali ya Cuba iliyoongozwa na Ramon Grau,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660899.mp3,upande wa mashariki wa hifadhi kumebarikiwa fukwe nzuri za kuvutia,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660900.mp3,Hifadhi ya Mlima Kilimanjaro ni hifadhi ya taifa,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660902.mp3,Kati kati ya miaka ya mwaka elfu moja mia tisa themanini,3,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660906.mp3,taifa la Ujerumani likaandaa michuano ya ulaya,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660908.mp3,alikua mzuri atakama ulikua mbaya maana,4,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660947.mp3,Husababisha upungufu wa mafuta ya kusambaza moto,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660953.mp3,Ni kwa ajili ya afya yako na wengine,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660956.mp3,masihi alisema ili mataifa yaendelee lazima yatumie vijana,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660957.mp3,Wapelelezi wa Ulaya wa mwanzoni waliogopa kuwavamia wamasai,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30660958.mp3,Elfu moja mia tisa sabini na tisa jina la awali lilirudishwa,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30665806.mp3,Wazazi wakiwa wazee na wamekata tamaa ya kupata mtoto,4,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30665807.mp3,Wakati Bahari ya Hindi inaonyeshwa na bluu,3,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30665808.mp3,Obote aliyeanzisha upya udikteta na kuua watu ovyo,2,1,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30665832.mp3,Wanafunzi wa kwanza waliosoma katika Chuo hicho ni Mzee Musa Fungo,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30665835.mp3,Silaha ziliua watu wengi sana huko Hiroshima tarehe sita mwezi wa nane,5,2,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30665836.mp3,na bluu zilitengenezwa kutokana na chuma makaa mbegu,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30668377.mp3,Ndege hufanya eneo hili la utalii kuwa na aina mia nne za ndege wanaovutia,2,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30668379.mp3,Pwani ya upande huu nayo ina mchanga mweupe na sehemu nzuri ya kuogelea,4,0,twenties,male,
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574262.mp3,Inafuatia halmashauri ya wilaya ya Korogwe na halmashauri ya Korogwe mjini,4,2,,,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574263.mp3,kufikia mwaka wa velfu moja mia tisa themanini na nane,4,2,,,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574265.mp3,Ambao wengi ni wakazi wa maeneo ya Afrika ya Jangwa la Sahara,4,0,,,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574665.mp3,Vilivyoongozwa na Robert Gallo na bila kutegemeana vilitangaza kuwa kirusi hiko kimezidi kushamili,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574666.mp3,Zamani za ukoloni waliweza kuungana na kufanya mgomo wa kukataa kodi zilizokithiri,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574668.mp3,Pia mvua ya miinuko ya Ngorongoro na linajumuisha tambarare,4,2,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574669.mp3,Mawasiliano ni mazuri kwa barabara ya lami kuanzia mji wa Dodoma kwenda Morogoro,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574681.mp3,aliweka rekodi kwenye La Liga kuwa mchezaji aliyefunga magoli mengi zaidi ndani yamsimu mmoja,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574683.mp3,Kipindi hicho alipata usumbufu mkubwa kutoka kwa mama yake ambaye hakutaka mwanaye acheze soka,6,2,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574684.mp3,wanyama wengi katika hifadhi hiyo walihamishiwa kutoka hifadhi nyingine,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574685.mp3,Wasukuma ni kabila kubwa zaidi nchini Tanzania linakadiriwa kufikia watu milioni Saba,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574700.mp3,Baada ya kutafakari yote hayo Nyerere alimhakikishia Samora kwamba Tanzania ingeweza kupambana,4,0,twenties,female,native
C:\Users\Ara\.cache\huggingface\datasets\downloads\extracted\67a9573851dd389f75274076290c44fed53d4f49e704ec6ca18d2358b2b1c18c\sw_test_0/common_voice_sw_30574702.mp3,Baadhi ya albam za Rose Muhando ni Mteule uwe macho na Kitimutimu,4,2,twenties,female,native
